workload,m,n,k,total_macs,dataflow,topology,num_chiplets,link_bw,link_latency,strategy,sub_m,sub_n,sub_k,compute_cycles,distribute_cycles,reduce_cycles,total_cycles_no_overlap,total_cycles_overlap,speedup_no_overlap,speedup_overlap,efficiency_no_overlap,efficiency_overlap,baseline_cycles
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,4,10,split_m,13,512,4608,38448,1179658,0,1218106,1179658,0.035819542798409994,0.036986991144891145,0.008954885699602498,0.009246747786222786,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,8,10,split_n,49,128,4608,10908,56458,0,67366,56458,0.6476857762075825,0.7728222749654611,0.16192144405189562,0.19320556874136527,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,8,10,split_k,49,512,1152,10908,161588,12564,185060,174152,0.23577218199502864,0.2505397583719969,0.05894304549875716,0.06263493959299922,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,8,10,split_mn,25,256,4608,20088,294922,0,315010,294922,0.13850988857496588,0.14794420219583482,0.03462747214374147,0.036986050548958704,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,8,10,split_m,13,512,4608,38448,589834,0,628282,589834,0.06944652242146043,0.07397335521519614,0.017361630605365108,0.018493338803799036,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,16,10,split_n,49,128,4608,10908,28234,0,39142,28234,1.1147105411067395,1.545370829496352,0.2786776352766849,0.386342707374088,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,16,10,split_k,49,512,1152,10908,80804,6292,98004,87096,0.4452063181094649,0.5009644530173601,0.11130157952736623,0.12524111325434004,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,16,10,split_mn,25,256,4608,20088,147466,0,167554,147466,0.2604056005824988,0.29587837196370687,0.0651014001456247,0.07396959299092672,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,16,10,split_m,13,512,4608,38448,294922,0,333370,294922,0.1308816030236674,0.14794420219583482,0.03272040075591685,0.036986050548958704,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,32,10,split_n,49,128,4608,10908,14122,0,25030,14122,1.743188174190971,3.089647358731058,0.43579704354774274,0.7724118396827645,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,32,10,split_k,49,512,1152,10908,40412,3156,54476,43568,0.8009398634260959,1.001468968049945,0.20023496585652398,0.2503672420124862,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,32,10,split_mn,25,256,4608,20088,73738,0,93826,73738,0.46503101485728904,0.5917166182972144,0.11625775371432226,0.1479291545743036,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,32,10,split_m,13,512,4608,38448,147466,0,185914,147466,0.23468915735232418,0.29587837196370687,0.058672289338081045,0.07396959299092672,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,64,10,split_n,49,128,4608,10908,7066,0,17974,10908,2.427506398130633,4.0,0.6068765995326583,1.0,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,64,10,split_k,49,512,1152,10908,20216,1588,32712,21804,1.3338224504768892,2.001100715465052,0.3334556126192223,0.500275178866263,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,64,10,split_mn,25,256,4608,20088,36874,0,56962,36874,0.7659843404374846,1.1832727667190974,0.19149608510937116,0.29581819167977436,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,64,10,split_m,13,512,4608,38448,73738,0,112186,73738,0.38892553438040395,0.5917166182972144,0.09723138359510099,0.1479291545743036,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,128,10,split_n,49,128,4608,10908,3538,0,14446,10908,3.0203516544372144,4.0,0.7550879136093036,1.0,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,128,10,split_k,49,512,1152,10908,10118,804,21830,11712,1.9987173614292257,3.7254098360655736,0.49967934035730643,0.9313524590163934,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,128,10,split_mn,25,256,4608,20088,18442,0,38530,20088,1.1324162989878017,2.172043010752688,0.28310407474695043,0.543010752688172,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,128,10,split_m,13,512,4608,38448,36874,0,75322,38448,0.5792729879716417,1.1348314606741574,0.14481824699291043,0.28370786516853935,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,256,10,split_n,49,128,4608,10908,1774,0,12682,10908,3.4404668033433214,4.0,0.8601167008358304,1.0,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,256,10,split_k,49,512,1152,10908,5069,412,16389,11320,2.662273476112026,3.854416961130742,0.6655683690280065,0.9636042402826855,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,256,10,split_mn,25,256,4608,20088,9226,0,29314,20088,1.4884355598007777,2.172043010752688,0.3721088899501944,0.543010752688172,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,4,256,10,split_m,13,512,4608,38448,18442,0,56890,38448,0.7669537704341712,1.1348314606741574,0.1917384426085428,0.28370786516853935,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,1,10,split_n,49,64,4608,10908,451594,0,462502,451594,0.0943390515068043,0.09661775842903139,0.011792381438350538,0.012077219803628924,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,1,10,split_k,49,512,576,6060,646292,100372,752724,746664,0.05796546941508442,0.05843592298543923,0.007245683676885552,0.007304490373179904,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,1,10,split_mn,25,128,4608,10044,1179658,0,1189702,1179658,0.0366747303106156,0.036986991144891145,0.00458434128882695,0.004623373893111393,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,1,10,split_m,7,512,4608,37584,4718602,0,4756186,4718602,0.009173737107842292,0.009246806575337356,0.0011467171384802865,0.0011558508219171695,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,2,10,split_n,49,64,4608,10908,225802,0,236710,225802,0.1843268134003633,0.1932312379872632,0.023040851675045413,0.0241539047484079,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,2,10,split_k,49,512,576,6060,323156,50196,379412,373352,0.11499899845023352,0.11686558529216397,0.01437487480627919,0.014608198161520496,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,2,10,split_mn,25,128,4608,10044,589834,0,599878,589834,0.07273478940717946,0.07397335521519614,0.009091848675897433,0.009246669401899518,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,2,10,split_m,7,512,4608,37584,2359306,0,2396890,2359306,0.01820358881717559,0.018493573957765547,0.002275448602146949,0.0023116967447206933,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,4,10,split_n,49,64,4608,10908,112906,0,123814,112906,0.35239956709257436,0.38644536162825716,0.044049945886571795,0.048305670203532144,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,4,10,split_k,49,512,576,6060,161588,25108,192756,186696,0.22635871256925855,0.23370613189355957,0.02829483907115732,0.029213266486694946,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,4,10,split_mn,25,128,4608,10044,294922,0,304966,294922,0.14307168667982662,0.14794420219583482,0.017883960834978327,0.018493025274479352,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,4,10,split_m,7,512,4608,37584,1179658,0,1217242,1179658,0.03584496755780691,0.036986991144891145,0.004480620944725864,0.004623373893111393,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,8,10,split_n,49,64,4608,10908,56458,0,67366,56458,0.6476857762075825,0.7728222749654611,0.08096072202594781,0.09660278437068263,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,8,10,split_k,49,512,576,6060,80804,12564,99428,93368,0.43883010821901275,0.4673121412046954,0.054853763527376594,0.05841401765058692,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,8,10,split_mn,25,128,4608,10044,147466,0,157510,147466,0.2770109834296235,0.29587837196370687,0.034626372928702936,0.03698479649546336,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,8,10,split_m,7,512,4608,37584,589834,0,627418,589834,0.06954215530953846,0.07397335521519614,0.008692769413692307,0.009246669401899518,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,16,10,split_n,49,64,4608,10908,28234,0,39142,28234,1.1147105411067395,1.545370829496352,0.13933881763834244,0.193171353687044,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,16,10,split_k,49,512,576,6060,40412,6292,52764,46704,0.8269274505344553,0.934224049331963,0.10336593131680691,0.11677800616649538,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,16,10,split_mn,25,128,4608,10044,73738,0,83782,73738,0.5207801198348094,0.5917166182972144,0.06509751497935118,0.0739645772871518,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,16,10,split_m,7,512,4608,37584,294922,0,332506,294922,0.13122169224014002,0.14794420219583482,0.016402711530017502,0.018493025274479352,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,32,10,split_n,49,64,4608,10908,14122,0,25030,14122,1.743188174190971,3.089647358731058,0.21789852177387137,0.38620591984138225,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,32,10,split_k,49,512,576,6060,20216,3156,29432,23372,1.4824680619733623,1.866849221290433,0.1853085077466703,0.23335615266130413,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,32,10,split_mn,25,128,4608,10044,36874,0,46918,36874,0.9299629140202055,1.1832727667190974,0.11624536425252568,0.14790909583988718,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,32,10,split_m,7,512,4608,37584,147466,0,185050,147466,0.23578492299378545,0.29587837196370687,0.02947311537422318,0.03698479649546336,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,64,10,split_k,49,512,576,6060,10118,1588,17766,11706,2.4559270516717326,3.727319323423885,0.3069908814589666,0.46591491542798563,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,64,10,split_n,49,64,4608,10908,7066,0,17974,10908,2.427506398130633,4.0,0.30343829976632913,0.5,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,64,10,split_mn,25,128,4608,10044,18442,0,28486,18442,1.5316997823492242,2.3659039149766836,0.19146247279365303,0.29573798937208545,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,64,10,split_m,7,512,4608,37584,73738,0,111322,73738,0.391944090116958,0.5917166182972144,0.04899301126461975,0.0739645772871518,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,128,10,split_k,49,512,576,6060,5069,804,11933,6864,3.6564149836587614,6.356643356643357,0.4570518729573452,0.7945804195804196,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,128,10,split_n,49,64,4608,10908,3538,0,14446,10908,3.0203516544372144,4.0,0.3775439568046518,0.5,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,128,10,split_mn,25,128,4608,10044,9226,0,19270,10044,2.2642449403217437,4.344086021505376,0.28303061754021797,0.543010752688172,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,128,10,split_m,7,512,4608,37584,36874,0,74458,37584,0.5859947890085686,1.160919540229885,0.07324934862607108,0.14511494252873564,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,256,10,split_k,49,512,576,6060,2545,412,9017,6472,4.8388599312409895,6.741656365883808,0.6048574914051237,0.842707045735476,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,256,10,split_n,49,64,4608,10908,1774,0,12682,10908,3.4404668033433214,4.0,0.4300583504179152,0.5,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,256,10,split_mn,25,128,4608,10044,4618,0,14662,10044,2.975855954167235,4.344086021505376,0.3719819942709044,0.543010752688172,43632
resnet50_conv5_1_2,49,512,4608,115605504,ws,all_to_all,8,256,10,split_m,7,512,4608,37584,18442,0,56026,37584,0.7787812801199443,1.160919540229885,0.09734766001499304,0.14511494252873564,43632
bert_qk_seq512,512,512,64,16777216,os,ring,1,0,10,split_m,512,512,64,5088,0,0,5088,5088,1.0,1.0,1.0,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,1,0,10,split_n,512,512,64,5088,0,0,5088,5088,1.0,1.0,1.0,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,1,0,10,split_k,512,512,64,5088,0,0,5088,5088,1.0,1.0,1.0,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,1,10,split_m,256,512,64,2544,65546,0,68090,65546,0.07472462916727861,0.07762487413419583,0.037362314583639304,0.038812437067097916,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,1,10,split_n,512,256,64,2544,65546,0,68090,65546,0.07472462916727861,0.07762487413419583,0.037362314583639304,0.038812437067097916,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,1,10,split_k,512,512,32,4576,65556,524308,594440,589864,0.008559316331337058,0.008625717114453502,0.004279658165668529,0.004312858557226751,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,2,10,split_m,256,512,64,2544,32778,0,35322,32778,0.1440462034992356,0.15522606626395755,0.0720231017496178,0.07761303313197877,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,2,10,split_n,512,256,64,2544,32778,0,35322,32778,0.1440462034992356,0.15522606626395755,0.0720231017496178,0.07761303313197877,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,2,10,split_k,512,512,32,4576,32788,262164,299528,294952,0.01698672578189685,0.017250264449808782,0.008493362890948425,0.008625132224904391,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,4,10,split_m,256,512,64,2544,16394,0,18938,16394,0.26866617383039393,0.3103574478467732,0.13433308691519696,0.1551787239233866,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,4,10,split_n,512,256,64,2544,16394,0,18938,16394,0.26866617383039393,0.3103574478467732,0.13433308691519696,0.1551787239233866,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,4,10,split_k,512,512,32,4576,16404,131092,152072,147496,0.03345783576200747,0.034495850734935184,0.016728917881003735,0.017247925367467592,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,8,10,split_m,256,512,64,2544,8202,0,10746,8202,0.4734785036292574,0.6203365032918801,0.2367392518146287,0.31016825164594003,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,8,10,split_n,512,256,64,2544,8202,0,10746,8202,0.4734785036292574,0.6203365032918801,0.2367392518146287,0.31016825164594003,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,8,10,split_k,512,512,32,4576,8212,65556,78344,73768,0.0649443480036761,0.06897299642121245,0.03247217400183805,0.034486498210606224,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,16,10,split_m,256,512,64,2544,4106,0,6650,4106,0.7651127819548872,1.239162201656113,0.3825563909774436,0.6195811008280565,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,16,10,split_n,512,256,64,2544,4106,0,6650,4106,0.7651127819548872,1.239162201656113,0.3825563909774436,0.6195811008280565,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,16,10,split_k,512,512,32,4576,4116,32788,41480,37364,0.12266152362584377,0.1361738571887378,0.06133076181292189,0.0680869285943689,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,32,10,split_m,256,512,64,2544,2058,0,4602,2544,1.105606258148631,2.0,0.5528031290743155,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,32,10,split_n,512,256,64,2544,2058,0,4602,2544,1.105606258148631,2.0,0.5528031290743155,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,32,10,split_k,512,512,32,4576,2068,16404,23048,20980,0.22075668170774038,0.24251668255481412,0.11037834085387019,0.12125834127740706,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,64,10,split_m,256,512,64,2544,1034,0,3578,2544,1.4220234768026832,2.0,0.7110117384013416,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,64,10,split_n,512,256,64,2544,1034,0,3578,2544,1.4220234768026832,2.0,0.7110117384013416,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,64,10,split_k,512,512,32,4576,1044,8212,13832,12788,0.36784268363215733,0.3978730059430716,0.18392134181607867,0.1989365029715358,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,128,10,split_m,256,512,64,2544,522,0,3066,2544,1.659491193737769,2.0,0.8297455968688845,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,128,10,split_n,512,256,64,2544,522,0,3066,2544,1.659491193737769,2.0,0.8297455968688845,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,128,10,split_k,512,512,32,4576,532,4116,9224,8692,0.5516045099739809,0.5853658536585366,0.27580225498699046,0.2926829268292683,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,256,10,split_m,256,512,64,2544,266,0,2810,2544,1.8106761565836298,2.0,0.9053380782918149,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,256,10,split_n,512,256,64,2544,266,0,2810,2544,1.8106761565836298,2.0,0.9053380782918149,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,2,256,10,split_k,512,512,32,4576,276,2068,6920,6644,0.7352601156069364,0.7658037326911499,0.3676300578034682,0.38290186634557494,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,1,10,split_mn,256,256,64,1272,32798,0,34070,32798,0.1493395949515703,0.15513141045185683,0.03733489873789257,0.03878285261296421,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,1,10,split_m,128,512,64,1272,65566,0,66838,65566,0.07612436039378796,0.0776011957416954,0.01903109009844699,0.01940029893542385,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,1,10,split_n,512,128,64,1272,65566,0,66838,65566,0.07612436039378796,0.0776011957416954,0.01903109009844699,0.01940029893542385,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,1,10,split_k,512,512,16,4320,98364,786492,889176,884856,0.0057221517449863694,0.005750088149936261,0.0014305379362465924,0.0014375220374840652,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,2,10,split_mn,256,256,64,1272,16414,0,17686,16414,0.2876851747144634,0.3099792859753869,0.07192129367861586,0.07749482149384672,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,2,10,split_m,128,512,64,1272,32798,0,34070,32798,0.1493395949515703,0.15513141045185683,0.03733489873789257,0.03878285261296421,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,2,10,split_n,512,128,64,1272,32798,0,34070,32798,0.1493395949515703,0.15513141045185683,0.03733489873789257,0.03878285261296421,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,2,10,split_k,512,512,16,4320,49212,393276,446808,442488,0.011387441585647527,0.011498616911645061,0.0028468603964118817,0.0028746542279112653,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,4,10,split_mn,256,256,64,1272,8222,0,9494,8222,0.5359174215293869,0.6188275358793481,0.13397935538234673,0.15470688396983703,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,4,10,split_m,128,512,64,1272,16414,0,17686,16414,0.2876851747144634,0.3099792859753869,0.07192129367861586,0.07749482149384672,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,4,10,split_n,512,128,64,1272,16414,0,17686,16414,0.2876851747144634,0.3099792859753869,0.07192129367861586,0.07749482149384672,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,4,10,split_k,512,512,16,4320,24636,196668,225624,221304,0.022550792468886287,0.022990998807070815,0.005637698117221572,0.005747749701767704,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,8,10,split_mn,256,256,64,1272,4126,0,5398,4126,0.9425713227121156,1.2331555986427534,0.2356428306780289,0.30828889966068834,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,8,10,split_m,128,512,64,1272,8222,0,9494,8222,0.5359174215293869,0.6188275358793481,0.13397935538234673,0.15470688396983703,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,8,10,split_n,512,128,64,1272,8222,0,9494,8222,0.5359174215293869,0.6188275358793481,0.13397935538234673,0.15470688396983703,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,8,10,split_k,512,512,16,4320,12348,98364,115032,110712,0.04423117045691634,0.045957077823542164,0.011057792614229085,0.011489269455885541,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,16,10,split_mn,256,256,64,1272,2078,0,3350,2078,1.5188059701492538,2.4485081809432145,0.37970149253731345,0.6121270452358036,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,16,10,split_m,128,512,64,1272,4126,0,5398,4126,0.9425713227121156,1.2331555986427534,0.2356428306780289,0.30828889966068834,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,16,10,split_n,512,128,64,1272,4126,0,5398,4126,0.9425713227121156,1.2331555986427534,0.2356428306780289,0.30828889966068834,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,16,10,split_k,512,512,16,4320,6204,49212,59736,55416,0.08517476898352752,0.09181463837158943,0.02129369224588188,0.022953659592897357,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,32,10,split_mn,256,256,64,1272,1054,0,2326,1272,2.187446259673259,4.0,0.5468615649183147,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,32,10,split_m,128,512,64,1272,2078,0,3350,2078,1.5188059701492538,2.4485081809432145,0.37970149253731345,0.6121270452358036,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,32,10,split_n,512,128,64,1272,2078,0,3350,2078,1.5188059701492538,2.4485081809432145,0.37970149253731345,0.6121270452358036,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,32,10,split_k,512,512,16,4320,3132,24636,32088,28956,0.15856394913986538,0.17571487774554498,0.039640987284966345,0.043928719436386245,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,64,10,split_mn,256,256,64,1272,542,0,1814,1272,2.804851157662624,4.0,0.701212789415656,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,64,10,split_m,128,512,64,1272,1054,0,2326,1272,2.187446259673259,4.0,0.5468615649183147,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,64,10,split_n,512,128,64,1272,1054,0,2326,1272,2.187446259673259,4.0,0.5468615649183147,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,64,10,split_k,512,512,16,4320,1596,12348,18264,16668,0.278580814717477,0.3052555795536357,0.06964520367936924,0.07631389488840892,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,128,10,split_mn,256,256,64,1272,286,0,1558,1272,3.2657252888318355,4.0,0.8164313222079589,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,128,10,split_m,128,512,64,1272,542,0,1814,1272,2.804851157662624,4.0,0.701212789415656,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,128,10,split_n,512,128,64,1272,542,0,1814,1272,2.804851157662624,4.0,0.701212789415656,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,128,10,split_k,512,512,16,4320,828,6204,11352,10524,0.44820295983086683,0.48346636259977194,0.11205073995771671,0.12086659064994298,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,256,10,split_mn,256,256,64,1272,158,0,1430,1272,3.558041958041958,4.0,0.8895104895104895,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,256,10,split_m,128,512,64,1272,286,0,1558,1272,3.2657252888318355,4.0,0.8164313222079589,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,256,10,split_n,512,128,64,1272,286,0,1558,1272,3.2657252888318355,4.0,0.8164313222079589,1.0,5088
bert_qk_seq512,512,512,64,16777216,os,ring,4,256,10,split_k,512,512,16,4320,444,3132,7896,7452,0.6443768996960486,0.6827697262479872,0.16109422492401215,0.1706924315619968,5088
bert_qk_seq512,512,512,64,16777216,os,ring,8,1,10,split_mn,256,128,64,636,32838,0,33474,32838,0.15199856605126366,0.154942444728668,0.018999820756407958,0.0193678055910835,5088
bert_qk_seq512,512,512,64,16777216,os,ring,8,1,10,split_m,64,512,64,1272,65606,0,66878,65606,0.07607883010855587,0.07755388226686584,0.009509853763569484,0.00969423528335823,5088
bert_qk_seq512,512,512,64,16777216,os,ring,8,1,10,split_n,512,64,64,1272,65606,0,66878,65606,0.07607883010855587,0.07755388226686584,0.009509853763569484,0.00969423528335823,5088
bert_qk_seq512,512,512,64,16777216,os,ring,8,1,10,split_k,512,512,8,4192,114828,917644,1036664,1032472,0.00490805121042112,0.0049279786764193124,0.00061350640130264,0.0006159973345524141,5088
bert_qk_seq512,512,512,64,16777216,os,ring,8,2,10,split_mn,256,128,64,636,16454,0,17090,16454,0.2977179637214745,0.3092257201896195,0.037214745465184315,0.03865321502370244,5088
bert_qk_seq512,512,512,64,16777216,os,ring,8,2,10,split_m,64,512,64,1272,32838,0,34110,32838,0.14916446789797713,0.154942444728668,0.01864555848724714,0.0193678055910835,5088
bert_qk_seq512,512,512,64,16777216,os,ring,8,2,10,split_n,512,64,64,1272,32838,0,34110,32838,0.14916446789797713,0.154942444728668,0.01864555848724714,0.0193678055910835,5088
bert_qk_seq512,512,512,64,16777216,os,ring,8,2,10,split_k,512,512,8,4192,57484,458892,520568,516376,0.009773939235604186,0.00985328520303035,0.0012217424044505233,0.0012316606503787937,5088
